x,y,showSelected,PANEL,group
0.510885182323876,0.093798473725972,Gnl3l,1,8036
0.483156702873924,0.0937860462735237,E130110O22Rik,1,10031
0.513372453177278,0.0937735295187353,Trim9,1,6997
0.512142725386308,0.0937735295187353,Fastkd3,1,8743
0.48117198914326,0.0937713220863517,Cdc40,1,8494
0.482075044347581,0.0937630135582641,Arhgap42,1,9694
0.512303970305838,0.0937567127130436,Cgn,1,5912
0.511602105260516,0.0937518675815752,Itih3,1,9080
0.510943113377974,0.093741154720792,Spry1,1,103
0.511101848648952,0.093741154720792,1300002E11Rik,1,5852
0.515244650997815,0.093741154720792,Diap1,1,2336
0.482606671566058,0.0937346690503906,D18Ertd289e,1,8672
0.511488125388734,0.0937171681883452,Desi2,1,4041
0.483925073605901,0.0937166259693763,Zfp629,1,7614
0.511225239702807,0.0936567861628398,G730013B05Rik,1,8521
0.511327089606583,0.0936538181000768,Vps13c,1,8876
0.511272504750556,0.0936376173057486,Map2k3,1,4145
0.512087931392901,0.093637282306279,Baz1a,1,6792
0.51155421280063,0.093637282306279,Tab2,1,3343
0.512435099442732,0.0935910435670413,Pla2g4c,1,7655
0.512322792669986,0.0935483121232852,Lrrc46,1,3942
0.511552748838974,0.0935393312923523,Ppcdc,1,3715
0.512354999826416,0.0935367032071735,Scg2,1,9293
0.512660549537744,0.0934848389721282,Elmsan1,1,8051
0.51274085829144,0.0934407066782693,Gabra4,1,5589
0.482367209266626,0.093428183693037,Hbs1l,1,2278
0.511092437466878,0.0934279766344013,Bcap31,1,9341
0.483311464534692,0.0934279766344013,Rbl1,1,3644
0.482814972395957,0.0933438653025802,,1,487
0.51200239420472,0.0933438653025802,Cops2,1,3341
0.526957389932043,0.0933438653025802,F8a,1,813
0.511902008262599,0.093340939456207,Seh1l,1,1885
0.483669716865633,0.0933285156435271,Entpd3,1,6929
0.510806128394456,0.093317392142094,Neurl1b,1,7374
0.511332318041069,0.0933057609022233,Rlbp1,1,1202
0.482963250797964,0.0932870985997232,Mynn,1,2431
0.483394910349079,0.09325315771355,D130023J23Rik,1,8315
0.483923818781624,0.0932280681562417,Cald1,1,3891
0.511477668519763,0.0932218374566161,Depdc1b,1,7159
0.515416561923696,0.0931955646379617,Fam161a,1,8560
0.512619140336619,0.0931955646379617,Naf1,1,9499
0.513790100523973,0.0931134534570985,Plat,1,70
0.518148941785774,0.0931012473617298,Muc4,1,4879
0.483984259484275,0.0930776100349707,Ulbp1,1,6163
0.483738313926082,0.0930753236605638,Rfx1,1,2767
0.480648936557339,0.0930753236605638,Rabgap1,1,3655
0.51267602570382,0.0930604160609708,Diap3,1,3108
0.483906251241753,0.0930604160609708,Tsc1,1,2739
0.513158505638135,0.0930064134781319,Zbtb7a,1,7773
0.483052343321595,0.0929996927500693,,1,487
0.482250719746291,0.0929803513906835,Phf8,1,8057
0.480676333554043,0.09296930308622,9030617O03Rik,1,3670
0.511517404621852,0.0928994159857363,Rsl1,1,9898
0.512331367302542,0.0928994159857363,Tm2d3,1,3556
0.515740097449653,0.0928994159857363,Epb4.1l5,1,4048
0.510942485965836,0.0928746649055732,Atp2b4,1,8723
0.482531591246848,0.0928626813813537,C79240,1,8751
0.511425802449668,0.0928533184742214,Crispld1,1,3297
0.512755497907999,0.0928533184742214,Wnt1,1,4124
0.483292433033165,0.0928096679057302,Kcnd3,1,4353
0.5106756266697,0.0927939141364458,1700052K11Rik,1,5516
0.511217919894528,0.0927319146792865,Rgs20,1,2516
0.511178602067197,0.0926896806540567,Prkcg,1,2492
0.511770879125705,0.0926891508333157,M6pr,1,324
0.511333363727966,0.0926806395312104,Gripap1,1,767
0.480703103138608,0.0926773602397939,1810043G02Rik,1,3684
0.483196648113393,0.0926423881306945,Pus3,1,1294
0.484070633221975,0.0926132958417602,Stk38,1,261
0.482533682620642,0.092595508003315,Bai2,1,7373
0.512918625063944,0.092595508003315,Clcn4-2,1,154
0.513128598992878,0.092583044480719,Hsd17b1,1,9131
0.511534972161723,0.0925670128185774,Ces1d,1,7331
0.482977263002384,0.092546718606177,Ptger3,1,4066
0.511884649860108,0.092546718606177,Ptdss2,1,4600
0.511235487434399,0.0925294921941764,Snx2,1,10191
0.51119554219493,0.0925004730639145,Fgl1,1,3818
0.511514267561161,0.0924813376652392,,1,487
0.511555049350147,0.092469691625055,Phf12,1,7202
0.482087383452967,0.0924575804488089,Usp40,1,7458
0.517073557380814,0.0924484751525655,Sult6b1,1,8148
0.513775251770034,0.0924450645228974,Bace2,1,456
0.513677584613847,0.0924434715252568,Smarca2,1,5972
0.483235129391205,0.0924035538502173,Cnpy4,1,5185
0.511541037145726,0.0923495338027298,Gria1,1,7288
0.48301825392875,0.0923472853668599,Ap1s1,1,198
0.511018821109323,0.0923253692380659,Angpt2,1,9021
0.483751489580985,0.0923031012981397,Solh,1,5000
0.483617432520779,0.0923003661800074,Srrm1,1,2228
0.511829019317183,0.0922575978001384,B4galt5,1,2697
0.510737740471387,0.0922575978001384,Hells,1,869
0.513163524935241,0.0922575978001384,Klf4,1,803
0.483217561851334,0.0922543789338568,AI415730,1,7634
0.482741983450541,0.0922513170283237,Zfp286,1,4006
0.515148029528525,0.0922410665987517,2610012C04Rik,1,6524
0.510934329608039,0.0922144112862616,Ttll5,1,5956
0.516325054699882,0.0921382945994134,4930515I15,1,8188
0.510670398235215,0.0921382945994134,Plekho2,1,4749
0.511836129988083,0.0921306344919494,Mmgt1,1,7654
0.51075091612629,0.0920950404353423,Ube2d2a,1,368
0.51210968168036,0.0920950404353423,Krt8,1,2117
0.482965551309137,0.092052119614236,Hoxa1,1,2083
0.511207463025557,0.0920419301684942,Kat8,1,6398
0.512068063341856,0.0920175856134499,Pcyt1a,1,2691
0.511849096505607,0.0919927034757993,Timmdc1,1,1987
0.518546302806665,0.0919927034757993,Med13,1,7696
0.513867272216977,0.0919516359889241,Aldh8a1,1,4853
0.483519137952453,0.0919290565459723,Cox15,1,4587
0.482469059170402,0.0919076590433481,Noa1,1,1168
0.51087284321849,0.091868417285582,Zcchc18,1,4084
0.510974483984887,0.0918360443410703,Tex29,1,9671
0.48334471737802,0.0917937722566133,Kdm4a,1,7321
0.511340474398866,0.0917919159087474,2900035I09Rik,1,10056
0.480311388826961,0.0917224325490094,Prmt10,1,8160
0.514082892855156,0.0917176299091333,Dcun1d3,1,7647
0.511085745070736,0.0917134086676853,Cxxc1,1,9504
0.51171545772016,0.0916913153059234,Cdh22,1,3890
0.510839590375163,0.0916753849890432,Csde1,1,3574
0.479145029661954,0.0916640341618947,Zmym5,1,4192
0.483559292329301,0.0916447842216538,4930483J18Rik,1,10202
0.480800979432175,0.091575201448986,Naa15,1,1082
0.511627201746046,0.091575201448986,Mfsd7b,1,4131
0.510853184304825,0.091575201448986,Prss50,1,8143
0.511070896316798,0.091575201448986,Pdk3,1,4476
0.512054887686953,0.0915695774157366,Plin5,1,3951
0.482399834697815,0.0915654783933045,Stx5a,1,8910
0.511352395229493,0.0915507601553978,Syn2,1,5237
0.512354163276898,0.0915490046974953,D430041D05Rik,1,7444
0.51177652583495,0.0915341146600178,Lrpprc,1,3720
0.51134612110811,0.0915340848725041,Acox1,1,336
0.511061694272104,0.0915099550620667,Fzr1,1,1681
0.482237334954009,0.0915067160564873,Mpp6,1,8078
0.513367643017551,0.091503938328629,Srr,1,1772
0.482163091184316,0.091503938328629,Sgms2,1,5317
0.511154551268565,0.091503938328629,Cyp4f13,1,1417
0.484091756097296,0.0914984992184461,Nkx2-4,1,6592
0.512416486215964,0.0914910416882008,4933431K23Rik,1,9733
0.483205431883328,0.0914910416882008,Fgf4,1,1924
0.480595188250829,0.0914714138986831,Pigg,1,8651
0.479879729275845,0.0914598702826101,Bbs4,1,1931
0.511641213950467,0.0914576374360093,Cyp2c37,1,1548
0.510966745901848,0.0914576374360093,Tm9sf1,1,1158
0.511375191203849,0.0914576374360093,Gdpd2,1,5492
0.515600184542824,0.0913988080427549,Pik3r6,1,7897
0.481479630228382,0.0913678151485294,Zranb1,1,59
0.474587507889708,0.0913644903492563,Zmym2,1,5438
0.510800899959971,0.091311950495656,Cstf2t,1,126
0.483950797503569,0.0912697508446152,Ficd,1,9831
0.483737268239185,0.0912697508446152,Zfp319,1,2730
0.510969046413022,0.0912674366546744,Abhd10,1,5043
0.512092114140489,0.0912337637383072,Klhl23,1,7415
0.483821550603089,0.0912106293955924,Cog2,1,573
0.511350094718319,0.0912042309540352,Fam71a,1,7990
0.512220524491451,0.0911845265549033,Rasgrf2,1,2562
0.510558718874607,0.0911665836440897,Dnmt3a,1,3169
0.481499080004668,0.0911429095815824,Sgpl1,1,109
0.510782286733203,0.0911349949879019,Sigmar1,1,491
0.483539633415636,0.0910993330638258,Peli1,1,793
0.483902695906303,0.0910958208192863,P4hb,1,7816
0.481672873166963,0.0910958208192863,Dsel,1,7965
0.483480238399882,0.0910820217334632,Adtrp,1,5042
0.514415003013669,0.0910697547500876,Uck2,1,673
0.512444510624806,0.0910697547500876,Dclk3,1,7612
0.510644883474926,0.0910697547500876,Aldh3a2,1,61
0.484220166448257,0.0910608620184936,Topors,1,974
0.51031360986593,0.0910397708678371,4930406D14Rik,1,5388
0.510807383218733,0.0910392267751022,D15Ertd154e,1,8793
0.516050039045949,0.0910362811577121,Tnrc6a,1,3993
0.510965909352331,0.090988476512596,Cnot8,1,2331
0.511472858360037,0.0909880997496005,Xrcc1,1,415
0.482232524794282,0.0909794051252353,Dhx29,1,7136
0.513247598161766,0.090958390521582,Gm14318,1,6365
0.483662815332112,0.0909475557754666,Yipf5,1,1332
0.511330435804654,0.0909475557754666,Pdhx,1,9975
0.511440023791468,0.0909223189403014,Exoc6,1,3671
0.482340439682061,0.0909189644610645,Zfp36l2,1,7843
0.483643992967965,0.0909048246262644,Endou,1,9190
0.512121811648366,0.0908935237048172,Htr2c,1,7366
0.511633475867429,0.0908822125408868,Arhgap25,1,7729
0.482926860893945,0.0908619342462595,Tln1,1,7498
0.510709297787787,0.0908619342462595,Pard3b,1,4788
0.483377551946588,0.0908164418550958,Wbscr16,1,432
0.510543870120668,0.0907795336138133,1600014C10Rik,1,3757
0.511024049543809,0.0907795336138133,1700084J12Rik,1,6469
0.484034452455335,0.0907795336138133,Plec,1,1843
0.510407721686668,0.0907679381681102,Prodh,1,912
0.482096167222902,0.09076335234305,Gjb5,1,9096
0.511074869927007,0.0907579996764023,Asap2,1,6212
0.482925396932289,0.0907452646558142,Atg16l2,1,5610
0.511455499957545,0.090726940272896,Mmp11,1,720
0.482018577255139,0.0907261083953792,Ctnnb1,1,2176
0.5107833324201,0.0907138796709553,Bpifa2,1,1645
0.511225657977566,0.0907051709954584,Timm10,1,845
0.483008633609297,0.0907016148510061,Tgfb2,1,3251
0.510757399385052,0.0906996316430805,Them6,1,5402
0.511306385006021,0.0906822324475149,Wdtc1,1,7096
0.516979654697456,0.0906469247826958,Lmod3,1,8134
0.515612732785589,0.090636462323357,Htr1d,1,2844
0.511653343918473,0.0906281358299472,Zfp612,1,4750
0.511963703789527,0.0905799324876731,Egfbp2,1,2617
0.51129969260988,0.0905652158229658,Mboat4,1,8145
0.51104496328175,0.0905449969028429,Stmn4,1,1112
0.519965927338145,0.0905109454243596,1700008I05Rik,1,8817
0.510841681748957,0.0904785026704652,Zfp133-ps,1,9984
0.510907560023473,0.0904689750819462,Asic5,1,2035
0.510383670888035,0.0904581722936132,Eif5a,1,7872
0.515070648698141,0.0904521263629006,Tpt1,1,442
0.512023098805282,0.0904429374213662,1700009N14Rik,1,5733
0.510979712419372,0.0904279820041817,Bin1,1,3418
0.483023900637994,0.0904171019498499,4932416H05Rik,1,4763
0.482350687413652,0.0904088181076651,Nanos1,1,7636
0.513289843912408,0.0904088181076651,Mptx1,1,963
0.479815314962985,0.0903794286834792,Dync1li1,1,3955
0.510243548843826,0.0903794286834792,Mef2c,1,2277
0.512619140336619,0.0903682285555848,Ptprn2,1,4240
0.51046795325194,0.0903567304156487,Slc35e2,1,9923
0.516307487160011,0.0903567304156487,Supt20,1,2299
0.511382301874749,0.090329809946102,Lrrc4c,1,7759
0.483526876035491,0.0903277047252857,2810006K23Rik,1,10138
0.48283923233197,0.0903197513861296,Tmem60,1,5060
0.484215147151151,0.0903050036653017,Ltbp4,1,7645
0.48276749821083,0.0902725581716432,Hint3,1,1337
0.510702396254266,0.0902669935210941,Wee1,1,499
0.482730271757293,0.0902565730902832,Nrn1l,1,10033
0.511733861809548,0.0902565730902832,Pagr1a,1,3580
0.510444948140204,0.0902565730902832,Ckap2,1,7144
0.510968628138263,0.0902565730902832,Srgap1,1,6308
0.510486984753467,0.0902565730902832,Wbp11,1,67
0.513664408958943,0.0902435488270626,Cyp11a1,1,8183
0.477308176058538,0.0902391573515548,Atrx,1,2231
0.516562007350761,0.0902391573515548,Ptprc,1,2775
0.511971860147325,0.0902276013776867,Adam24,1,9147
0.510375723667617,0.0901727053789168,Dner,1,3443
0.483905623829615,0.0901727053789168,Gas7,1,1011
0.51161486264066,0.090163201064567,Gm11744,1,7643
0.483130351564117,0.0901537351233569,Rnf220,1,45
0.483695231625922,0.0901511091142059,Mob3b,1,4224
0.510581514848963,0.0901511091142059,4933436E23Rik,1,9777
0.515422417770319,0.0901511091142059,Atp11c,1,8457
0.483239730413552,0.0901511091142059,Pank4,1,7221
0.48371384485269,0.0901511091142059,Smyd4,1,8455
0.510538641686183,0.0901511091142059,Impad1,1,7780
0.510988914464067,0.0901511091142059,Slco1b2,1,5006
0.515436848249499,0.0901511091142059,A130038J17Rik,1,8787
0.483855221721176,0.0901387320254716,Snord104,1,8224
0.512286611903347,0.0901322131742024,Tfap2b,1,3291
0.512771183211455,0.0901215528212987,Elavl3,1,7451
0.510307754019307,0.0901101528450645,Polr2e,1,674
0.51307422327423,0.0901101528450645,Rpp40,1,3897
0.510906096061818,0.09010021641583,Dnah17,1,9708
0.484364471240055,0.0900979231769096,Fam193a,1,7345
0.511140957338903,0.0900854537905395,Adamts18,1,7832
0.51361547081216,0.0900687939898519,Ccser1,1,7785
0.512042966856326,0.0900549315853307,Kif3a,1,2001
0.510249822965208,0.0900549315853307,Uqcrc2,1,5304
0.48362077871885,0.0900549315853307,Ift20,1,9404
0.510486775616087,0.0900507987260008,Polm,1,731
0.479108221483177,0.0900446145083939,Zdhhc17,1,7044
0.482248419235118,0.0900446145083939,Pitx2,1,3899
0.511329390117757,0.090010413002292,Samd8,1,7047
0.510683573890118,0.0899719340676279,Ppp1r14c,1,944
0.477357323342701,0.0899457237158683,Rad1,1,8937
0.478871896244436,0.0899370116636884,Adpgk,1,7870
0.511180275166233,0.0897872356378567,Olfr16,1,2878
0.484159934882986,0.0897872356378567,Mtch1,1,10239
0.515442704096123,0.0897552492041396,Ndufaf6,1,5548
0.484392495648897,0.0897546620860047,Pced1a,1,7492
0.510498278171955,0.089702881370169,Slco5a1,1,8125
0.510153410633297,0.0896525591970425,Hs1bp3,1,2713
0.484119571368758,0.0896507713769182,Zfp369,1,4940
0.510369867820993,0.0896454313531912,A930026B05Rik,1,6017
0.483036867155518,0.0896416539078753,Cbfa2t2,1,7148
0.515535351955204,0.0895023640805728,Insrr,1,2082
0.512311080976738,0.0895016276862149,Fam19a4,1,7383
0.510426334913436,0.0894202352423003,4933431E20Rik,1,7084
0.484371791048335,0.0893946314111606,Sepsecs,1,7260
0.483578742105587,0.0893946314111606,Macf1,1,5394
0.511447552737127,0.0893855748877091,Odf3,1,2033
0.510666424625006,0.0893831844083021,Prox2,1,5883
0.512136660402305,0.0893498402946288,Ip6k3,1,8555
0.534596341852614,0.0893300116669595,Gm19651,1,10117
0.484004545810079,0.0893235622304664,Lipg,1,2400
0.509947619451951,0.0893072694903932,Ralgps1,1,6216
0.483522275013144,0.0892938724202985,BC023202,1,10037
0.512219269667174,0.0892938724202985,Fn3k,1,1203
0.484018139739741,0.0892870938239956,Lrrc56,1,5016
0.511461983216307,0.089279044422398,Itgae,1,8839
0.511166472099191,0.0892757011380653,,1,487
0.512018916057693,0.0892757011380653,Ovgp1,1,4524
0.483509726770379,0.0892733176743706,Esx1,1,2097
0.50983343044279,0.0892626414300645,Tchhl1,1,5791
0.509964768717064,0.0892157252206568,Inppl1,1,10209
0.509875257918673,0.0892105342142941,Arf1,1,2222
0.511094528840672,0.0892003484775718,Amer2,1,9756
0.48092457962341,0.0891652149879539,Rnf38,1,5098
0.510105518173411,0.0891484340153592,Pigh,1,5994
0.519496413921355,0.0891484340153592,Ptafr,1,5009
0.510681482516324,0.0891479394509487,Atp5c1,1,184
0.48343757437448,0.0891288119628493,Mpv17,1,2006
0.512491148260416,0.0891209697308763,AF067063,1,4036
0.483345553927537,0.0891209697308763,Lysmd4,1,6943
0.51004842366883,0.0891201670360947,Lrp1,1,8509
0.510732721174281,0.0891193763287908,Ercc6l2,1,5008
0.510665588075488,0.0891077010164013,A630014C17Rik,1,8384
0.51264026321194,0.0890785695137415,Vwc2l,1,8244
0.478620931389136,0.0890301531873609,Fnbp4,1,3222
0.514200637199767,0.0890292873581155,Myh1,1,4933
0.510439928843098,0.0889986763837728,1700016A09Rik,1,6491
0.510902959001126,0.0889765619448282,Prss29,1,1981
0.48243413322804,0.0889758968314014,Mospd2,1,3629
0.483689584916678,0.0889706784968627,Ube2g2,1,616
0.480735101157659,0.0889701060153697,Ubc,1,2048
0.511003344943246,0.088967082617527,Mllt6,1,4115
0.510762000407399,0.088946727991404,Cdh10,1,4012
0.484318042741825,0.0889189025871564,Sept11,1,5554
0.483043141276901,0.0888721041875944,Ick,1,8918
0.509941972742707,0.0888556075881575,Blvrb,1,9399
0.511461774078928,0.0888399056012277,Mxd3,1,3119
0.510769738490438,0.0888084942189411,Tspan2,1,3801
0.512079984172483,0.0887923630626502,Rad54l,1,3191
0.510725192228622,0.088749744560095,Pola1,1,1663
0.514021197328228,0.0887438251083841,Hspa4,1,221
0.511056884112377,0.0887404891040898,1110008F13Rik,1,468
0.482668576230366,0.0887404891040898,Srsf1,1,5097
0.483346808751814,0.0887144804517711,Zbtb14,1,2199
0.484608534561834,0.0887144804517711,Bin3,1,940
0.511251591012614,0.0887139620178471,Tmem200a,1,6142
0.478088258483762,0.0887139620178471,Clvs1,1,6304
0.483959790410884,0.0887125823963739,Tmem213,1,9683
0.511395268392273,0.0886823856451334,Fibp,1,2928
0.483426071818613,0.0886690710750173,Lman2,1,3173
0.479427783398926,0.0886690710750173,Abcb7,1,1876
0.510330340856284,0.0886588543919775,Abhd2,1,1369
0.51065073932155,0.0886558556587166,Mtch2,1,5957
0.48079198652486,0.0886558556587166,B230214O09Rik,1,7551
0.513610033240295,0.0885926157940386,6720407P12Rik,1,8499
0.509998021560391,0.0885797025191339,Alkbh6,1,9910
0.510687965775086,0.0885797025191339,5730422E09Rik,1,6713
0.514817383331667,0.0885718660421282,Ccr9,1,2669
0.511154132993806,0.0885686990051884,Kcna4,1,2833
0.510157802518265,0.0885276807419283,Zyx,1,725
0.511172327945815,0.088519281405873,Caskin1,1,6206
0.482333329011161,0.0884993361400853,Zfp664,1,6932
0.510715781046548,0.0884993361400853,1500004A13Rik,1,5724
0.484629239162396,0.0884993361400853,Gnb1l,1,1632
0.511884649860108,0.088495761094009,Acsm2,1,4804
0.51035669216609,0.0884934093975536,Ppapdc2,1,5192
0.48436990881192,0.0883877471303945,Ptprv,1,9194
0.510218243220916,0.0883615933264258,Gtf2h2,1,9291
0.509889897535232,0.0883281400102412,Ifngr1,1,8889
0.512600317972472,0.0883281400102412,4931406P16Rik,1,6914
0.511668610947171,0.0883053567448389,Usp6nl,1,8297
0.483706943319169,0.0882661765275329,B630005N14Rik,1,7032
0.510957752994533,0.0882502043469991,Dnaaf2,1,9638
0.484603306127349,0.0882201737116653,Nxph2,1,7900
0.482816436357613,0.088192717006697,Rhpn1,1,9306
0.511633894142188,0.0881766668933812,Ptk7,1,9552
0.510152783221159,0.0881728611301005,Tpx2,1,5100
0.509963932167546,0.088158232992401,Spry3,1,7926
0.51013793446722,0.0881555723577169,Slco1c1,1,3293
0.482412173803201,0.0881296842154272,B4galt4,1,4319
0.48259537814757,0.0881219672412718,1700052N19Rik,1,2518
0.511198888393001,0.0880923981621075,Rrn3,1,47
0.512928454520776,0.0880795624213032,Aida,1,3520
0.511377491715023,0.0880758083679723,Serinc3,1,997
0.509952429611678,0.0880627027797304,A330023F24Rik,1,10178
0.510274710313359,0.0880549424556431,Ubr7,1,6752
0.482904483194347,0.0880484468851591,Taf1a,1,1788
0.484021695075191,0.0880289657995086,Krtap28-13,1,2848
0.511115860853373,0.0880103274122011,Lcmt2,1,6764
0.51141074455835,0.0879736733772108,Aggf1,1,4111
0.484827919672842,0.0879367094970161,Rimklb,1,5807
0.511024886093326,0.0879294597290658,Aknad1,1,8223
0.515344827802556,0.0879294597290658,Snord116,1,4962
0.5121529731179,0.0879165706916064,Cux2,1,8836
0.510618741302499,0.0878716458896063,Zfp687,1,5327
0.510329713444145,0.0878359046220169,Kifap3,1,695
0.510104054211755,0.0877834907659539,4933421H12Rik,1,6627
0.510704696765439,0.0877323176045864,Jmjd8,1,3880
0.510183526415933,0.087705334957107,Lbr,1,83
0.483827824724472,0.0876963153014305,Rbm19,1,9393
0.510582351398481,0.0876185866882476,Mettl13,1,3479
0.510902959001126,0.0876185866882476,3100003L13Rik,1,6392
0.481903760833839,0.0875693987231864,Zfp946,1,5712
0.483212542554228,0.0875458682744899,Hes2,1,3153
0.51046439791649,0.0875458682744899,Ggt7,1,9345
0.511042662770577,0.0875341928267376,Elfn1,1,8435
0.48474970229294,0.0875213305112451,Clk1,1,4365
0.513941097711912,0.087520518804776,Mrps25,1,1394
0.511970187048289,0.0875087259564628,Rab36,1,6149
0.510383043475897,0.0874632295885481,Zbtb38,1,7946
0.511558813822977,0.0874205349050443,Bpifb9b,1,6905
0.509850579707902,0.0873927863445379,Fabp1,1,877
0.509706065778725,0.0873921316416927,Capza2,1,3165
0.484060176353004,0.0873873140958858,Lsm14b,1,9872
0.482618801534064,0.087335552047181,Skiv2l,1,2963
0.509728652615702,0.0873332221335875,Hmox1,1,8905
0.510416505456603,0.087325179369489,Ddx21,1,8911
0.513044944041111,0.0873200706432784,Tmem43,1,4484
0.509770270954206,0.0873200706432784,Fam122a,1,6055
0.510341216000013,0.0873016552941887,Mettl16,1,8112
0.51217786046605,0.0872186922498248,Extl1,1,3276
0.483775958654377,0.0871755196627506,Casp9,1,4366
0.510954197659083,0.0871755196627506,Gm11627,1,8516
0.509735763286602,0.087159022510457,Ppp4c,1,10200
0.512509343212425,0.0871114157084346,Crp,1,2683
0.483400347920944,0.0871074145482781,AA407107,1,8715
0.513219155478165,0.0871074145482781,Vmn1r90,1,9706
0.510064108972286,0.0871074145482781,BC052040,1,7101
0.482840068881487,0.0870744065982586,Mtcp1,1,4256
0.484344184914252,0.0870744065982586,N4bp2l1,1,949
0.513767722824375,0.087070204153253,Tspan33,1,4035
0.509967905777755,0.0870231863385475,Gm6768///Ncoa4,1,2175
0.51262248653469,0.087017076204891,Lpcat1,1,1982
0.512711788195701,0.087017076204891,Tmem252,1,7835
0.48354904459771,0.0869867797399823,Trp53bp1,1,4699
0.484981635646713,0.0869673226135119,Smarce1,1,3007
0.484729834241896,0.0869673226135119,0710001A04Rik,1,9766
0.510961099192604,0.0869563289891245,Slc6a18,1,9457
0.510187081751383,0.0869440447416193,Tanc1,1,9579
0.509883205139091,0.0869413192274481,Zfp40,1,2395
0.51044996743731,0.0869412752464256,1700013G23Rik,1,7960
0.510158848205162,0.0869412752464256,Wdr35,1,8232
0.482576764920802,0.0869375332115794,Poc1b,1,5586
0.51837982945265,0.0869069486373313,Zbtb3,1,4752
0.510398519641973,0.0869029181003606,Tnfrsf22,1,2738
0.510390781558935,0.0868797013920512,Shc2,1,7894
0.510499532996232,0.0868769755669838,Rab37,1,6900
0.51041776028088,0.0868769755669838,Snrnp48,1,3421
0.509930888461598,0.0868769755669838,Tg,1,9307
0.483707361593928,0.0868178885231571,A430033K04Rik,1,8545
0.48343778351186,0.0867961378915215,Ptplad1,1,6826
0.511236533121296,0.086748561928362,Nmi,1,4238
0.483172806452139,0.0867252011999739,Stat2,1,2663
0.483473336866361,0.0867197355622141,Zfp157,1,5412
0.483678918910327,0.086718821931655,LOC100503244,1,8567
0.509793276065942,0.0867160460012087,Slc35c2,1,1917
0.510676044944459,0.0867121570871727,Pld2,1,722
0.510645092612306,0.0867060991148363,Aars,1,3449
0.481710308757879,0.0867060991148363,Slc35a3,1,3805
0.48375671801547,0.0866960413684502,4931406C07Rik,1,424
0.509500483734759,0.0866814950555269,Cage1,1,7166
0.51005218814166,0.0866532723564242,Fbxo30,1,5626
0.511391713056823,0.0866002721238916,Syn3,1,2393
0.484672112325177,0.0865811078542525,5930433N17Rik,1,8279
0.510055325202351,0.0865811078542525,Insig2,1,1070
0.484579046191336,0.0865811078542525,Ccs,1,8977
0.509911229547933,0.0865640922663813,Cic,1,13
0.509451127313216,0.0865438921369208,0610012G03Rik,1,600
0.484739872836108,0.0865370907293206,Sufu,1,2192
0.510201512230563,0.0865269435491644,Vmn1r42,1,2873
0.51001977184785,0.0865269435491644,Eral1,1,2063
0.510557882325089,0.0865203750937586,Ptgds,1,3516
0.48481809021601,0.0864878591096186,Nln,1,3971
0.509975852998173,0.0864877540962225,Eif4a1,1,4737
0.484975988937469,0.0864550130765901,C78692,1,8762
0.510077912039328,0.0864395441423986,4930430J20Rik,1,6506
0.484564197437398,0.086433436836027,Cysltr1,1,1488
0.509881322902676,0.0863572205323078,Rnf182,1,7215
0.510886228010773,0.0863461806322319,Foxo1,1,589
0.510073938429119,0.0863461806322319,Pax7,1,8648
0.510702187116886,0.0863453487778731,Vangl2,1,1593
0.485071982994621,0.0863149100115464,Alpk2,1,9541
0.509742037407985,0.0863149100115464,4931431F19Rik,1,9685
0.484486398332255,0.0863149100115464,Mrps31,1,965
0.51017035076103,0.0863144986145115,Mmrn2,1,1978
0.484905091365847,0.0863144986145115,Rgs10,1,549
0.511247826539784,0.0863100180677777,9430051O21Rik,1,8397
0.48347354600374,0.0863075368846219,Ddx49,1,7398
0.511861644748372,0.0863075368846219,Stmn2,1,3265
0.484275796991182,0.0862371012116305,C130068B02Rik,1,8231
0.510353764242778,0.0862371012116305,Svip,1,5522
0.510323021048004,0.0862320096886936,Gp1ba,1,2857
0.484137348046009,0.0861714422108496,Senp7,1,6104
0.511732816122652,0.0861482020848598,Faxc,1,6191
0.484360497629846,0.0861423358882043,Spon2,1,1012
0.50990871989938,0.0860960562186041,Lbx1,1,2861
0.51009150596899,0.0860960562186041,Tktl1,1,1920
0.485046259096953,0.086063834318144,Eppk1,1,4939
0.484260529962485,0.0860447955523294,Tmem123,1,714
0.510230373188923,0.0860432960055057,Zbtb33,1,2308
0.511230677274672,0.0860280540329528,Otud5,1,7376
0.512075801424895,0.0860110612415219,4921508D12Rik,1,9778
0.50934237587592,0.086010634930782,Map2k1,1,307
0.509695190634995,0.0859947226813111,Rybp,1,2316
0.509801641561119,0.0859826695946338,Gm1971,1,8553
0.510851720343169,0.0859817986350515,F10,1,1509
0.483966273669646,0.0859817986350515,4833412K13Rik,1,6547
0.521545541964879,0.0859216886694144,,1,487
0.513487897010716,0.0859206525494801,Thrsp,1,3120
0.512341615034133,0.0858914201677073,Has3,1,2094
0.484555204530083,0.0858914201677073,Exosc1,1,6388
0.510063899834907,0.0858848339050736,5830406C21Rik,1,5954
0.510792116190036,0.0858848339050736,Celsr1,1,1478
0.510555581813915,0.0858411858282077,Dopey2,1,5188
0.483733294628976,0.0858109618759669,Dnajc16,1,7156
0.484268268045523,0.0857754965962135,AA415437,1,10019
0.483645456929621,0.0857754965962135,Nedd4,1,2689
0.509357224629858,0.0857696989344784,A930024E05Rik,1,8216
